id,customer_id,category,priority,status,title,description,created_at,resolved_at
7935bb29-9e86-43c2-927b-1db9334a2128,2286bea4-1624-469b-8d1a-4080dd0fde85,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ac8409ac-2ae8-4dda-9dfe-c937acf94849,233d94da-2b06-4d3b-9c32-e8998d6db8d6,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b8f3a521-faf1-4f14-a814-75204188a747,237f7731-2332-4439-b9b8-e85aefbab437,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
2a52f2cb-6dd3-49d9-83fe-cdbffec06745,23ce5902-b5ad-4ed3-9b65-308f5fde851a,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d7bdc16b-4d2f-4e60-9960-fdf8ae48ae00,24936681-c876-4f0a-8e01-d13e62ed4ca7,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
73090bd3-1ddc-4420-bbe7-db938176aecf,24d3ccd9-da8e-4536-862f-7d14c0f3f03b,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
e3b06646-d19f-49b9-8cc1-cdd74f103da9,2552044a-f949-4b0e-9610-4f2e041ea51d,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
57a575f4-aa00-4422-94d7-bd86dbd202bd,2552abea-07d0-43d0-af05-e5c8535c693c,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4c31f9dc-3e7c-49ea-a4db-9daad4b3b63b,257509c6-5c8c-45ac-8156-7ffe39c1f3e2,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ed59187f-3b67-462f-8893-ff32f34860b1,258f081b-f8ab-47cf-b34e-bef3f320d35a,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8365e054-859e-45fd-be80-c46bdb619fba,25b0f2ec-67a8-4f3a-9d5c-3793d12d5faa,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b6932022-187f-449c-8053-46e79adb7bfe,265f1cff-6a64-42ee-bdbd-3e4ca276a9f2,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
3ce7cb3c-c316-4901-a497-fae0bbc05356,265fd24a-2b1f-4535-bcc6-5dac0a07bc96,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a7161def-5a83-47ef-bbe1-03694ac8311e,2678357b-1ce2-4b5f-8476-5930b8f2fe4a,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
aa0d91a3-098b-4a3a-93cd-c5d06ed29838,2692991d-b902-413a-8af9-f2ae11774e0a,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fc023fae-89bc-4468-8d56-bd368f0a44e2,26ab3565-e2b9-4774-af96-0cf4c5c90f82,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
3a785a4f-60ed-42a4-878d-0b8edfa3633c,26b62c6d-9baa-4e41-8905-c75b3e21c0ac,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
31bc5262-ccc5-46f1-ab50-0bc139106c9f,26e78688-74f2-4af4-a502-6f94dbcf9a93,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4564ad14-f080-4695-bd9f-ca3e26631f8f,27000bde-c76e-4487-8edd-79ae03cda2c6,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1116d8c0-1e5d-4097-bcf2-7a20b9323185,277c8dec-4793-4b79-b1b2-7d5d1727efae,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a3e4d3a0-d2cd-4759-8b27-2a36c1133555,278bac0e-a976-42d7-b902-9a7a74ad977c,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
350a47e4-2210-43c0-8613-ca4548be4d9c,27b6a575-2983-420e-993e-337f8acd110d,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
57673fc0-f5bb-474c-910e-6c5f1e70f684,286b9f5f-97b5-4484-b494-134176a75dd8,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
565332d7-ee63-471c-a10d-25930e59f503,28978632-30d4-452f-b7d7-7e6713153a1c,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
edd77e2b-cedc-4ce0-8a2d-4c6bea53dbd0,289c0f13-566a-4394-a91b-01d7c5e9a354,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
0c7cda08-16b5-4ce2-b84e-b771128ec4ef,293c2660-f24e-4d6a-89fa-905ffedae846,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
423518e6-e794-49bc-82b6-81ba8b228319,29c79fd5-7879-484c-9003-d87f7c022477,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4250528e-78ce-417b-9fb8-f058def25344,29d16780-12f1-42dd-82ce-7372b2bef626,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
bc3fcc17-9d25-4559-b9a6-ad946aa9bc4d,2a28d469-11ca-4bf6-bcfe-ec19331f7b73,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f8563cf1-e6e0-4f18-9f6b-86e36d10e00b,2a81d7f9-e4f4-4859-9b22-00a44066ac43,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
62ffbf55-c23b-490c-9d85-fe9507884d57,2afe0493-e180-4086-99bc-a295681d48d9,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8bcba499-9a83-4830-b8f9-d887ed021e3e,2b5ada09-9b37-4df6-9c75-f5c0b957194c,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d5a57f8d-8106-4842-9e91-6b9127ecdd07,2b61d648-191a-49d6-a981-ea75df62afbe,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c348d3d7-fcc7-4ab3-84ac-175c576fff14,2bbb8471-1644-4320-8cdd-deb6963e4031,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4ee991c8-78f8-4477-bde1-e9d64b44176b,2beff1ea-3d73-4db1-b572-bda5af55aca2,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d9ba525f-b78d-46ac-b1bd-a1a302e611c8,2c996e3d-9c2e-470b-bd9a-26f331de1293,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a0a02f84-dc35-4025-86af-f2db2222ec1f,2cdefa52-23a9-48f2-8ec6-0ecdb4a0880a,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
55bf6508-cfa5-4020-8363-90864ed4e424,2cfa558f-346a-4a25-89f7-3a455b54aae2,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b32a59e6-67b9-4504-bd15-d7a43c24f0f6,2d92819a-15fc-490a-8a4e-6292c2ec2dff,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
da015e5c-e414-404d-b3cf-b9c44641a51c,2dde93ff-a8f8-4fc3-9264-819ef026a3da,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1691ae8e-fc0e-4742-828c-909d9c97900c,2de5699a-af6c-447e-a41d-88d4b2cc47b1,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
92b5da39-2bda-445c-9c36-1f487fe8f4cf,2e094a7d-4e80-4e5f-9984-55bf193d66bb,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
25b1b132-ff31-4d79-9cf0-1eae399428c6,2e1552bf-3afd-4592-b553-832d6c3a6285,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
22fc5214-e09c-4f23-852e-6682e0dd48cb,2ec8123d-f97b-4c55-8eef-01ecb26fa16b,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f2e3d4cc-8898-4d0c-b8eb-29dbdea35ebe,2f7c108c-d173-4bc5-b1ca-5ac92fffa5fa,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
090fb85b-771d-44f0-aee7-b94ec6c5e754,2fbe62d8-409c-42ca-b97e-72f119115cbb,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
21fc8655-0559-40ed-9468-f33d50d4ed49,2ff3571a-01cb-4211-8167-45455f2136cb,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
30a55338-1909-4fb5-b1b7-91d6f806d3ef,2ff9cad2-76a5-43c6-a679-245be4312e83,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7b1917a7-0678-44c1-89dc-2e9a143dfa58,30301d61-8b2c-41f5-bcb1-9619af013946,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
11de2392-906a-48c4-aa5e-a09ffaa26848,303fe87c-56bf-4171-aafd-f4c017bf3326,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d41b5e26-e37f-44f7-92d9-b398710206b4,3041ae3b-52d9-4ae0-a5e4-f2253e4c6520,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b207c712-5c61-4a6c-be65-d900b1bc7a6c,30c47645-d8ff-4d5e-86af-ec018a864d7b,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
076b6ba5-8632-415d-befb-8b8b02c4cac5,311b18ea-d5ce-478d-a4f9-366461f3d5c6,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f01aecaa-751f-4d46-9f9d-1a3dc34fb8b2,3129fef7-43cc-4047-b81e-3e7dc00af7f8,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
5815376b-cc12-4018-a50c-f0194a3971ed,315bc16a-079d-41c6-a42a-bab8c36e7684,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ca99ed22-3ba5-40d4-976f-8bae61fe6290,316f26dd-bdee-4c07-b64f-7d6fd15afb9d,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1adad762-e7da-4db7-b103-4ef9052d1d13,31a26690-9230-4879-af90-1556012c74d8,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
06903f0b-9159-46b9-8d49-04d588cafbbc,31a52040-93b6-4391-9acc-0874d2e39676,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d5cb31ea-fa4b-458a-ac7c-2b5716cdcbf2,31dce11d-9a8a-4547-b864-f7c1f5f882fd,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f6fd8fb0-d0af-4a60-b8a1-4195c527a43e,31f638fb-0237-4ed4-9f76-170ac7cdde98,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a6cb2991-7c63-469a-8456-a50c350b9b80,321cb9fe-82d4-4a4d-8472-59285b799600,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
0b54761c-ce2a-42f0-86fe-5e9698b4408f,325a315d-7222-474c-98db-6c909e4b8cfb,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1ae92b9a-37e7-4608-9fab-f3f0e8f25b49,329f237e-8930-4ac3-9e22-86db411f5c63,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9324566c-d550-4d49-95d4-e8c57f1385aa,32fd05dc-a217-47bb-aff7-e3194b0ba2bf,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
74ee6bfa-7599-4ea9-9168-81d7e922b833,33738f29-5d1f-4c9f-baee-6ccdfb8c8fcc,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
499451df-023d-42df-9798-09cd670ebf7f,33e17058-3326-4a5f-aab5-412f40489356,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
b8a35884-e2f8-46f3-983c-b0a821833183,33f7b6b1-f947-4e91-8394-c006c666b8eb,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
5790efe6-d294-4e07-8cd9-d4da09c53a77,3425d6c2-6796-46df-ab79-de61b570e1bc,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
885ee2a7-4177-4bca-97a4-24bc3afb7780,3433ade0-f195-43b8-bce6-d5944d438588,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fb032706-a7d3-4e4f-b434-a97d244905cf,3458bd54-0722-47e9-a722-175ad106c00a,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
4813fb3e-fb0f-4940-9913-a64bb69f6300,3481a7c6-9a5b-4b2d-aac0-da461346bbe1,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
5abf8d39-e5e4-4983-9ccc-7cd0733472dc,348a10c6-5764-492f-93d8-0c2097ef8d52,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c35b7b41-ce37-42bf-904f-15722bcc35ef,34b6b1d2-4ac9-4ce6-abcd-f78bb67ef1df,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
c6cfe18b-3cfd-4925-b91e-34568d3056e7,34c2d7d8-5955-4116-a866-613e17a14a5f,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d4e518bd-a71a-46b2-81a0-bd455d419c56,35219b61-e9ab-4b19-8606-6431ada514a0,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fdffa563-4fbf-4051-8d7e-8c9786826fb2,352928a9-8d89-4b8d-b9bf-19e689433702,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
0a9edec3-dedc-45dc-80a9-7b8c9b85da9a,3562cc7f-59b4-47da-b5a5-abb7560bb88d,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
cc97732f-66e2-4ebe-ba4d-9b937ec2b4cf,3598f17c-aa4e-4fa0-ab94-a233dbc7d92e,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
62b1c559-24e5-4048-bc16-8e01678d384d,35cf9005-e83a-43c2-ba8a-671204f82683,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
078869de-50d1-4bc9-b35e-f9fef014abe6,35d573f9-fb40-4772-ac97-cc5519fabf2a,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
42edd143-64da-4920-88ac-1a3575fd4440,360fde94-e9f5-412c-a70c-6d4eb644ba7a,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a283d00e-0183-4d7b-8619-59efbc2fb428,36a68bd4-2ecc-455d-b5c7-bd3028d8f048,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
3003b466-fb6c-40bb-958e-b49a99fc6f9e,36b83c29-9d50-4c41-ac45-caefad9777ca,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
87493c44-1e03-4400-9f7f-10fea63f2692,36c22b24-7726-4a60-a287-c9d54cd3ee35,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
54db6069-4b83-4ca3-bd08-af8d6db040de,36c92bba-b915-4e3e-9cd8-d0408d85d182,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
1b4a5c28-e069-4861-a09e-8b795ca57205,37b08906-a28f-40a4-9b3a-5bee355f6930,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
835dd92c-28f2-4c0d-84b3-090eb85a341c,382d3c59-390a-4fbd-8acf-6383a30edb0c,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
29164671-bba0-4126-8561-c4e9c2ae4af6,383896fb-b626-4faa-8fc6-b3b32f03fdf7,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
e44b846f-67c3-4dcc-a559-a77c5808fe99,384537c2-e051-4f7b-bf2a-8008d914e745,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
dda7fe43-c401-497c-bc90-9c09d1cf8694,384f282b-985f-4a80-8a13-c68028d1c938,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
8143e6b1-88e9-47b8-bfc1-0a9ea255c2ca,38b21fe3-e236-4826-a45c-b3b05714baa8,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f182b83c-4e98-4d48-9d76-24262e3d16f0,38b57b97-9731-4b0e-8a05-a46ac5b33acc,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d7857463-058d-4d52-9d4f-bc07a4a2c7ea,38bef3f8-2bcc-4463-80cb-c6591ad95c63,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f89f1dc7-8ab5-4e67-9198-a8529115712e,38f3b7f9-37bc-4e75-9d2e-92a1e5ea9b0b,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
0b907c86-71bd-4d62-9e61-b57f390eb214,394a1446-1afe-49f6-9637-df4a11bafe64,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a9156d65-0f06-44d7-9208-2fadd6764766,3966c2f0-c8f2-47fc-858a-b968aefcd459,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
7bfc3e14-b38d-4597-99f7-8ad1a984d6be,39a3c7c6-3baa-45db-b803-3d629791511b,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ba09941f-7af9-42b9-992d-541af17b9a08,39b920b6-9159-4021-845d-ec58b962a69d,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
97d60572-cf3a-4d16-87f5-2e97a845f467,39c40730-e9bc-4cdc-8426-00d44c6437c7,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
00cdb5a3-7c47-4fc1-a6d0-3288cab10e6e,39f2d524-7b03-4720-8dba-fd6037787d02,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
5397a66c-956c-47d5-950d-5374215ea9bb,3a20b961-aff3-4282-830d-0b00d9ac6e00,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
cc590ffa-c5eb-4c6c-819d-e2707316e0ef,3a332cfe-5e38-4101-9020-dd74f73f7e6f,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
a07563e3-f0b1-4462-b477-5c4ad49aefed,3a3bccc5-1d36-4543-b184-7d02383fe739,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
36dc1948-ec5d-4f10-bd7a-2102574bcd2e,3a46a2c4-7d08-4760-8b32-2ffcd71e534f,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ec26bedd-bbb0-4357-a269-ed5347e065b1,3a6a7bb9-a6a3-41bd-b972-42b8429adc1e,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
bd59041f-5495-4b8e-92bc-7a6ad1453661,3ab05311-3efd-4bea-aab4-389368b2a550,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
f404ebec-1077-4c0c-adbe-411974ecd072,3b70f5df-6bf8-4376-a14f-8bdd558737cc,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
60cb15f0-2391-4520-b09a-4fbc54e6be7e,3b721e4b-1993-4010-9ec2-a9216dcd14b5,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
26cf2694-a589-4a18-b358-258e265bfc9e,3bc03359-f11d-4733-a3d6-227dd9d647a2,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
33439795-e505-4f21-95b2-d86eae21cd72,3c2e757c-1a6b-43f5-804f-f486391edb70,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
26aeb83d-56c0-4656-897c-2c2c1570d26c,3cddd7a2-19e4-448b-8989-61f79972aff3,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
05dd415b-2e10-449b-b0bb-16400df09025,3ce67bbf-c2ae-4b0b-8652-1dd95ed37494,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
67d4cd1b-e628-4b4e-9be2-db3be001bddb,3cf83cdb-59b6-4363-9140-29578f3fc0b8,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
bc46033d-4d0f-4828-8fa7-16e0d02dc4f5,3d0d9bbf-6f70-4eab-94b9-0c5f77799127,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
d50154a1-f6ad-4a0d-9a8f-cf66564dd58f,3d1d9307-fe1e-4506-b856-3c571543f6ac,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ead081ba-59e5-4a4f-9610-6cde54738870,3d27cab7-bdc0-4279-b2bb-b1071c6f272a,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
19b50ba6-0304-4049-9dfd-26e1116483a5,3d71e422-33ef-4e7f-8daf-4c996ab9dde7,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
10aa0e1d-a844-4151-93c4-919b44c9fd01,3d93550b-21b2-4b77-b7aa-de7bdc0af174,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
3a55a3fa-4471-4556-9dc4-694b9d341b31,3df768c0-b438-49d3-a14c-d3583eee94a0,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
71d38c15-ce79-4ea4-990c-2db32a9e60dc,3dfc9791-5b3a-49ce-9927-24ce7c248419,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
938f5ec1-d58c-4a9b-96ff-9c35cb9bee61,3eab0bd4-acaf-4643-b1c2-d64a97c81383,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
aa4ed0c5-7097-4ebf-b05d-e97c68da85c4,3eae4acb-7c0e-4ae9-a436-8bebed73ac80,Technical Issue,Medium,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6e5b36cf-2c08-430e-b3da-c4cf08ddbef4,3ec652b9-6d78-4375-bab2-5126d04cbe4c,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
788d7b44-707a-4305-8cdd-1f924dfe1725,3ef91a40-3e7d-489c-b7fa-2d7da7fecfa0,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
fd452b84-d9d2-4951-a263-73010ea442ff,3f0f33d6-b01f-415b-b85b-a50a7e7c911f,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
67d57c65-503a-4858-b184-41b864bc18b5,3feade21-201a-4d44-9f82-6c898c02d9c1,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ef908d09-fde6-4377-ac32-57060e791983,3ff0b42a-9517-4373-babb-ef081bdf01b5,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
103469d6-f1ed-4677-9732-22218074d92b,4075dc87-1fee-41e2-a7c3-b561d5351c89,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
cbde8f55-2bb0-42c0-aab7-78a012527d08,40a0f1de-8f71-46b3-9653-7d447a2b4c3f,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
386fac73-062d-4f99-aca9-a4a1b68e479b,40d7788e-25e7-42c3-bad6-299c97d8623d,Technical Issue,High,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
ea218dd3-8459-47f8-b28a-2d95bdb87d9d,410a3513-3e2d-4367-85ff-eb4152b89f03,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
70213a68-5fe5-4f7f-bee6-082a9b951fcc,416df189-7316-4dd3-8c38-2b1f5d8ed879,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6b2fea4e-466f-4e23-91c0-86b2ffe35ca0,41f9d08e-6563-476e-9f12-c2acc618b283,Technical Issue,Low,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
42acfac6-2bd0-4a3f-a953-28b79dfa1cde,423d9913-893b-4183-828a-887f49084eb8,Technical Issue,High,Open,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
64acbc06-ff1a-46cd-9cd0-98ab993d2264,431dd841-9f3d-4e45-b573-d1e1eb368768,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6cc45e2e-e16f-416e-9842-64ac41de7e3e,43390199-3305-4ae4-901a-d2333fa8facc,Technical Issue,Medium,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
9234b11e-1bb5-40da-9278-cf69927fd37b,43a0fe7b-9aef-4d8c-82be-64ccbc3bcbb2,Technical Issue,Low,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
03c49a1f-a2a5-4d6b-8509-f4070070e277,43c1da5e-deef-4b1c-b991-79e9fafcff8c,Technical Issue,High,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
99b1fc86-7fb1-4612-b822-615e40f7cac9,43e169ad-5d13-469d-90e1-e6b347d8c894,Technical Issue,Medium,Pending,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
2d96b915-c060-46c7-988c-983b8d5de2e0,43f9d3e3-2f5b-41cf-804e-3e6fc02f7f55,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
6358b741-aceb-4f74-826b-e2b378b0a53d,44281c3e-608d-41a1-84be-910ffecd4714,Technical Issue,Low,Closed,Support Ticket,Generated ticket,2026-06-15T07:15:35.601202,
