id,customer_id,event_type,old_plan,new_plan,event_date
9872a22a-b7b7-4796-823b-f021deb07bbc,560a8e4c-6883-4c91-a295-bb4947621b50,upgrade,Starter,Growth,2026-03-11T09:11:00.621378
d7773fb2-79f7-4c0b-b3d1-a87b6800314e,5fed5fc8-25e9-42b8-abb2-1e57dd08c7fd,upgrade,Starter,Growth,2026-03-11T06:07:17.493744
2e60b528-3881-49aa-ba18-c77ae1186054,698d09bb-8c11-4f96-8c9f-1ed37878fb50,upgrade,Starter,Growth,2026-03-11T03:02:50.950257
7f15b421-5a9b-4137-8371-533cde992562,1b1dcc28-3210-4838-ae52-8912a3a4d09e,upgrade,Starter,Growth,2026-03-10T14:58:34.558092
410f5b7d-9ff7-4e6c-876e-d2593eac3063,c0c7b702-5ff5-4875-bac4-4ffda810de3b,upgrade,Starter,Growth,2026-03-10T09:06:59.106653
66ab8c09-fb53-4f0b-a992-63e163137db9,3a3bccc5-1d36-4543-b184-7d02383fe739,upgrade,Starter,Growth,2026-03-10T03:10:30.773051
9fc53283-5f34-4999-800d-28a33916bb83,360fde94-e9f5-412c-a70c-6d4eb644ba7a,upgrade,Starter,Growth,2026-03-09T15:09:34.546636
dcc07553-24f6-47a5-a979-f33fd4bc860d,c0d5ae46-c35c-4099-a9e5-59c7da305620,upgrade,Starter,Growth,2026-03-09T14:39:45.355379
d2f0e84b-ea45-45c1-ae7a-de7b152fa313,be0e7dd8-9198-479c-8702-fc890604c632,upgrade,Starter,Growth,2026-03-09T13:34:38.355878
e9013810-9d97-43e6-bed5-1cdee9a6b568,72e326c3-8233-4797-8bad-29eeee797acb,upgrade,Starter,Growth,2026-03-09T05:38:01.135374
cd1e0dc0-d49b-4043-8070-e5dd4741a366,36b83c29-9d50-4c41-ac45-caefad9777ca,upgrade,Starter,Growth,2026-03-09T01:12:14.582299
96df0fa7-ad35-4fde-bfce-26a1b1163986,1820c541-3d63-4243-9f7a-174aa11f8cda,upgrade,Starter,Growth,2026-03-08T22:12:22.306892
260afc23-7c1a-4a53-81cf-28d73b828a00,16602e44-49c3-428a-a164-a51e18c38223,upgrade,Starter,Growth,2026-03-08T22:04:56.186047
46db372c-0f20-46af-ba6a-bb61107f8a00,a38066f0-741d-47cf-8212-1ecf70e9850c,upgrade,Starter,Growth,2026-03-08T18:13:01.198596
2c843cef-31f6-4082-a0cf-76f0665051d8,3d0d9bbf-6f70-4eab-94b9-0c5f77799127,upgrade,Starter,Growth,2026-03-08T18:12:02.796909
a20810a7-bcf9-44ae-941e-3085e66b4d5f,7b939442-462d-41bf-9f1f-67a6af52428c,upgrade,Starter,Growth,2026-03-08T17:18:51.701247
a0d34b3f-6501-48a1-a680-b996f2ac4ac6,0e6210b8-f962-4ba4-bea6-42b9807c9880,upgrade,Starter,Growth,2026-03-08T06:30:37.470286
74f41451-e335-4bd7-86c1-3db5f9805027,967645fd-267d-4a36-9944-3aa19e47352c,upgrade,Starter,Growth,2026-03-08T04:41:38.20116
bb14b667-09a7-4757-801e-bb774631d523,d635de44-9110-485d-ae3a-1942b8d807a8,upgrade,Starter,Growth,2026-03-08T03:46:12.030628
3b23a927-64a9-4295-a91a-3b248c8cea1c,cb5f4c2e-e8a9-4097-8f0d-60e21b33fb7a,upgrade,Starter,Growth,2026-03-08T01:50:52.354507
da894f12-e543-4219-905f-f70e57c856f7,1f0c31b6-b677-4a28-b036-ecd5f9bcff75,upgrade,Starter,Growth,2026-03-08T00:17:36.606283
c68d808a-e656-49d5-9531-d24f047f9890,69dcbceb-b3fa-43c4-9170-07eab9632c2c,upgrade,Starter,Growth,2026-03-07T23:19:38.00116
e5a3ff7a-0029-4e6c-963b-71706c81aaf2,6f91790a-7b4b-44af-b63c-e3e92f5f9537,upgrade,Starter,Growth,2026-03-07T21:47:11.647665
815fc19e-a06d-4005-956e-d097dc8bc66d,cbf5d719-709a-4e87-b383-55abb8852640,upgrade,Starter,Growth,2026-03-07T20:44:13.04025
8203aaff-9980-4386-a33f-209b22409ccf,4e803b6c-f5eb-42f2-83e2-03629baaa875,upgrade,Starter,Growth,2026-03-07T13:41:01.134119
526a65e6-4d9c-4832-86cb-f3bd99b05a7f,4cbf08e4-a4db-42c4-80d0-1ea290fa563b,upgrade,Starter,Growth,2026-03-07T13:18:06.622785
a7643b4c-f460-4d0c-abee-483ce1b620ad,d93fcb8a-7940-47d8-8610-854b6e95aae4,upgrade,Starter,Growth,2026-03-07T09:36:43.771591
95f91809-0821-4c3a-8e69-693965f52d1d,2beff1ea-3d73-4db1-b572-bda5af55aca2,upgrade,Starter,Growth,2026-03-07T08:05:46.691959
65c0737b-c26e-4f51-9291-85af7c78f692,f103934f-4db1-45f0-937f-93b1ebf588c2,upgrade,Starter,Growth,2026-03-07T05:12:40.039678
044632a6-8129-4db0-9cfd-ac243dd73ecf,bdaf803a-9238-4ea0-a61d-e39b2fa2ed0c,upgrade,Starter,Growth,2026-03-07T04:07:52.407502
00de381c-6d63-4034-9544-8996b3ae42bc,6aff40dd-1896-4db6-875b-0a6b8936d600,upgrade,Starter,Growth,2026-03-06T23:57:56.158976
a4f2b22b-3c94-40f2-89fb-1347c43a0702,50bce3d4-01df-4637-bab0-63544c6f2928,upgrade,Starter,Growth,2026-03-06T22:21:45.849288
b415606b-f013-49c4-9f6f-1cf45c1f5341,5685db2b-2d7b-4479-aa92-8236a1090c74,upgrade,Starter,Growth,2026-03-06T21:46:23.001451
ec5ac8b1-e0eb-450c-9ce7-45a2077d73cc,8341d1a4-a065-4443-9035-ddb9623a5799,upgrade,Starter,Growth,2026-03-06T16:25:50.392659
3969f082-48aa-40a7-8614-0a6101a2567d,23c9c846-e12d-47b9-a15f-541678e266da,upgrade,Starter,Growth,2026-03-06T04:39:28.687387
d789bae9-f41b-4892-9728-30e680d8d12e,ba9267cb-0475-4fd7-9c9b-b4723bb3a315,upgrade,Starter,Growth,2026-03-06T01:59:33.179958
c95d0978-85cf-48ae-a02b-9ca1ae16ca25,8eb0d451-8be8-4806-a1ed-3e8d205fe3f7,upgrade,Starter,Growth,2026-03-05T21:55:57.86293
92b7ac98-2528-4e1b-b262-8d3dded56df3,6660f052-e2dd-49d6-82b0-bde3c863d96b,upgrade,Starter,Growth,2026-03-05T21:39:51.965931
b3a18c86-b18e-4a29-902a-6dbf1b2bc25e,6a16e435-5c2b-4b5b-920a-2579f1a3842e,upgrade,Starter,Growth,2026-03-05T19:27:10.121618
c84014c7-7467-4b50-a1cb-415ae35a3834,54a87595-9332-42e0-97e9-f9ff8f6b43ee,upgrade,Starter,Growth,2026-03-05T19:17:51.679484
da6145f2-62bd-4ee7-a08c-d53d0379491a,0d30ab6e-2139-4ae4-9f43-5f6adecee4e6,upgrade,Starter,Growth,2026-03-05T15:45:07.190721
b2cfc909-4365-49de-a1af-43b87909d197,5f0f0585-8bbb-4763-809e-9e7e51bac196,upgrade,Starter,Growth,2026-03-05T12:06:10.145391
fd883a58-00da-4dde-a83d-19ecd91939e0,00e950ae-023f-4e42-bfbf-1c7e41cbd867,upgrade,Starter,Growth,2026-03-05T09:48:23.661444
eba3bb7f-6907-44d3-af4b-1c736260b81f,e50ef6dd-39be-4ec2-95fc-028c2e13a064,upgrade,Starter,Growth,2026-03-05T09:04:15.042456
7124abe9-dec1-4940-b649-bd5e7f19e9cd,7e8038c1-cb88-4869-84fd-6e87d6721dab,upgrade,Starter,Growth,2026-03-05T01:53:55.148237
a1db5e99-2001-4db1-abd8-ad03cd3883f1,55049f05-d3bf-4404-920e-c2d33c0db374,upgrade,Starter,Growth,2026-03-04T20:38:35.793235
c77a25d0-0687-4849-b6d3-6f108d3a94f0,66473260-3594-44fb-8a28-85998abbbdc8,upgrade,Starter,Growth,2026-03-04T09:39:41.198071
f936ec3e-e42c-4a48-b5ef-644ed1785db6,6311ef21-724c-4060-854a-c8d33dd5aa05,upgrade,Starter,Growth,2026-03-04T02:31:30.788404
3abd9f47-3317-464f-97fe-cbed5716f00b,d94d8700-f595-420a-9f84-ad0d79226864,upgrade,Starter,Growth,2026-03-04T01:04:51.880716
62fd7e66-33c5-4efa-a982-f7bec093685f,e2a2a8ac-2dc1-450d-9f98-41e609e97343,upgrade,Starter,Growth,2026-03-03T17:33:51.95168
5bfcbd3f-91e2-45ba-9247-9e787d3ddb47,0d65c66a-17e5-49a6-b9e6-fa8ddbc35d8a,upgrade,Starter,Growth,2026-03-03T13:14:56.658622
03ad2757-3dc2-4ddd-aa22-f33a5c6d9328,a7e0cede-2a18-43d3-bb7b-f8e51ffff90c,upgrade,Starter,Growth,2026-03-03T12:28:16.537613
f66f9040-dfb3-40b1-ab6a-6b97ae47e57a,fa4ca3cc-97ee-4ca0-9dcd-c330203fca64,upgrade,Starter,Growth,2026-03-03T10:13:22.033332
725fc9fc-f46c-4928-af3f-4253e5b9e8ff,11ac7b0a-ac54-47a2-a6cc-8a02474d52de,upgrade,Starter,Growth,2026-03-03T07:59:47.925424
c98ba58e-393e-4d6b-86c8-9caa83050afe,c0746c3e-1a23-4329-8b6b-150db214002d,upgrade,Starter,Growth,2026-03-03T04:51:41.699393
c41ecedb-9706-41d6-b0d3-ece06986ad41,43390199-3305-4ae4-901a-d2333fa8facc,upgrade,Starter,Growth,2026-03-03T01:00:14.162697
37d84400-7f61-4904-aeeb-bea15185d090,384f282b-985f-4a80-8a13-c68028d1c938,upgrade,Starter,Growth,2026-03-03T00:24:39.380935
58e32e63-ca16-4c51-b763-2c320eb80ede,77864e53-a05f-4332-8d83-2b33026d8e37,upgrade,Starter,Growth,2026-03-02T15:51:03.965497
278e3fdd-33a6-48b7-a2fa-e2c2839d266e,f658cdce-65d2-4a8c-b22f-fdfa643e696c,upgrade,Starter,Growth,2026-03-02T13:00:08.095173
c0620c56-7897-4592-9925-40d0e8c9c5c8,077aeb56-56a2-4751-93bf-276dd1c01cb6,upgrade,Starter,Growth,2026-03-02T08:07:31.517709
3eb9e601-1e6f-4bdd-8b17-53ba4fd906ba,e88bfaeb-fbda-4854-93e3-764e316e5316,upgrade,Starter,Growth,2026-03-02T08:04:51.189244
ba8a31df-0748-4dbb-919c-4bdb7981495e,86123a0c-0326-446f-9b7e-57a439115821,upgrade,Starter,Growth,2026-03-02T01:48:48.441485
7e1479a7-840b-4753-bee0-3f0bb52bb5e8,63935eeb-8766-48fe-846f-1f4739eda4a0,upgrade,Starter,Growth,2026-03-02T01:11:38.23957
c6027bd1-dfa6-4c10-9ff4-b7fcd184e7ca,0355b37b-6af6-4dfd-bda9-147cf1ca8bbd,upgrade,Starter,Growth,2026-03-01T11:49:11.173401
b6e6b164-f79c-452c-ae30-e5704fc48b14,a8f2abfd-f12b-4acf-b5eb-eaec04242f1a,upgrade,Starter,Growth,2026-03-01T07:10:08.057189
cfa10911-3e2c-4baf-af75-390c3dcbe7fc,396d92fc-245b-4c6c-a8cb-898215000d42,upgrade,Starter,Growth,2026-03-01T05:26:56.162654
d0e0bfa8-fe4a-4a66-b947-19030fb25f75,d3414e6a-dfc1-44fe-b6c0-7f6262feba6e,upgrade,Starter,Growth,2026-02-28T21:19:50.690559
c483e958-32a6-4b8a-975b-57703e608399,416df189-7316-4dd3-8c38-2b1f5d8ed879,upgrade,Starter,Growth,2026-02-28T21:01:39.654818
6342fcf9-0d4a-44f8-b9de-6d268723847b,511dcb48-c3e4-4287-a35a-8949db72dca6,upgrade,Starter,Growth,2026-02-28T20:03:11.909742
515c2f83-74d9-41b0-b875-c6ee6a9e9243,de98d2be-df5c-4c45-a35a-c7ec2a50b21b,upgrade,Starter,Growth,2026-02-28T19:52:37.962786
f0a180f7-9bf5-4f19-9fbd-7f880ec5138f,db3af793-f1f4-4797-ae84-26938a7bea44,upgrade,Starter,Growth,2026-02-28T15:52:02.857359
5481869b-201e-469a-94b0-a5119a6895ba,52bdf873-d753-45fc-8e15-bc27bcba7685,upgrade,Starter,Growth,2026-02-28T15:25:49.442253
4e1536b0-9379-49eb-b478-e6e70f06af86,a5b62477-f948-4d2d-bdf0-204152034eeb,upgrade,Starter,Growth,2026-02-28T14:10:09.421684
eb53e18a-d067-4493-81eb-28ffdacab3da,09d55dcd-da2b-424e-b23a-a2b612272ba3,upgrade,Starter,Growth,2026-02-28T09:46:46.661111
c20a0569-4a2f-43b1-be46-0e4927ba1114,ec94ef74-43f0-42e4-a84b-1e7067bdfe8d,upgrade,Starter,Growth,2026-02-28T05:56:01.390208
17437c30-65b7-4f04-8228-9cd4a29bf2da,3923c4ad-11fe-4664-b1cb-f7a39d5bd59e,upgrade,Starter,Growth,2026-02-28T01:11:32.415238
7bc57769-8e97-460c-9811-d2479b32a812,8dcb190c-b263-4529-9b5f-86a1c8641fd2,upgrade,Starter,Growth,2026-02-27T08:39:54.757235
945b978e-9398-4f18-9100-88d443bae0d0,84e5839e-7799-45a9-939f-f3b6362bad4e,upgrade,Starter,Growth,2026-02-27T07:40:04.232653
f663f3bb-9647-4b70-a836-6221cdfb524b,43351bc8-345d-47c7-a54b-f42d4c709b79,upgrade,Starter,Growth,2026-02-27T04:44:16.045463
a6073176-d4e5-45c9-839d-6107b51315d8,cc802fdf-f7b7-4e36-9506-9ce35e751f13,upgrade,Starter,Growth,2026-02-26T07:37:26.557115
f9420b93-f2f2-4c7f-920c-de0631d02a9e,5c7bcdf9-55b8-4461-9785-4d7be55751e6,upgrade,Starter,Growth,2026-02-26T03:44:45.159127
94efbb55-ac3a-4da3-9753-f65f05633ebd,55ce8ff3-4b1b-4804-b515-3103229681b1,upgrade,Starter,Growth,2026-02-26T01:09:40.580112
9c881644-7d98-4f6c-b179-ebef15f6fd90,e13bfb39-ca7f-4fe6-a702-6f21be8c0a1f,downgrade,Starter,Business,2026-02-25T16:25:20.298551
023dc435-28eb-4f3a-8b56-2c3cf5abf932,1a02d169-99c1-43e2-8a2e-ab3baa5a38e9,downgrade,Starter,Business,2026-02-25T04:40:58.633997
211b1e21-cda1-4dff-a2ff-bf2e584c5ef2,d82d0136-53cf-477c-835b-a320e67809a9,downgrade,Starter,Business,2026-02-25T02:53:33.668993
5447d5bd-2716-42c1-b561-1fe90aa6837b,03b6b2a8-0017-4914-92c5-167b0456316f,downgrade,Starter,Business,2026-02-25T01:52:48.601208
93e24340-cc43-4ce3-b0c8-13a99a4d26f2,5fa2d9c9-9961-4417-852a-d07791b19fd2,downgrade,Starter,Business,2026-02-24T16:46:35.013456
620bab7e-3ed2-4660-b5a5-36670df78afe,1ac13934-4239-45ec-9473-58a70aa0a2d5,downgrade,Starter,Business,2026-02-24T05:37:34.966171
ecb6e3c0-3dc1-4088-a724-58ff27845e5b,6a46e2e9-181f-4fee-873a-ae9530e4a491,downgrade,Starter,Business,2026-02-23T12:16:01.507139
0c5248e1-a389-4940-af9d-533f1354922c,b20894db-9f41-4ab6-8ae0-20d0c0d5e426,downgrade,Starter,Business,2026-02-23T10:02:12.124108
789c4ac1-339e-4c84-adc7-20c45c6786f6,96658262-92df-4949-8152-b2aaa934d07f,downgrade,Starter,Business,2026-02-23T03:44:20.405742
b28d4fea-e1f4-4785-b4d8-7c5f8197d643,bfbeb430-8aee-4ed2-b6f8-097df8516719,downgrade,Starter,Business,2026-02-22T22:57:37.680075
dd12f3e8-356e-4c5b-83f4-3d97266f1f7c,011c763c-e736-4087-a5f2-278cd4852829,downgrade,Starter,Business,2026-02-22T22:30:03.597635
dd2918d7-ce46-44c4-998b-ad2293086586,c3e338ad-5338-49f1-bce2-dfea9f128d53,downgrade,Starter,Business,2026-02-22T18:16:29.902117
1242047f-2211-4000-954f-cebe2bc2e68f,3df768c0-b438-49d3-a14c-d3583eee94a0,downgrade,Starter,Business,2026-02-22T13:42:38.706658
492563c6-ca16-4d5c-b649-82c1e79e3442,31dce11d-9a8a-4547-b864-f7c1f5f882fd,downgrade,Starter,Business,2026-02-22T13:13:24.229323
c4622513-e7ac-46b9-a739-4e2d5cfd2ce2,cd684489-3a0e-414c-9d93-7c93e721425b,downgrade,Starter,Business,2026-02-22T11:41:43.848949
2b3fee00-510b-4d8f-a774-3792d193b5ef,f9d04332-5b32-4a59-b790-99db448a17df,downgrade,Starter,Business,2026-02-22T11:35:11.806701
d2fcb1e4-c9d9-4697-9c4a-a4cf974c3703,7e87d6b6-50cc-4d32-94d6-c36eee5c8708,downgrade,Starter,Business,2026-02-22T02:26:01.337194
50ebcce0-0be9-4397-b8b7-640befef3d4c,8a94e9f6-fb50-47bd-8f02-436077b49c0d,downgrade,Starter,Business,2026-02-21T22:11:37.504821
1de49c98-1f12-41c9-93f6-708056673f1b,59c49788-cfe5-4bb3-9a0c-716eb80daee5,downgrade,Starter,Business,2026-02-21T22:03:10.903267
7a985cae-8c35-4d66-935c-b10fcabba4c7,c42dc757-8b94-4899-9f78-41bd0e0462da,downgrade,Starter,Business,2026-02-21T19:39:22.040294
fbdc52ab-bfc8-468e-9f5e-eaf0024956d4,410a3513-3e2d-4367-85ff-eb4152b89f03,downgrade,Starter,Business,2026-02-21T15:36:58.76872
353e0df9-6c0c-4de2-91a2-53ecfb3a35cc,87ef99e7-acc4-4c23-bee3-11d41d48272e,downgrade,Starter,Business,2026-02-21T14:17:20.902029
779bd5c4-e2f4-485b-a0c7-84942751999b,9e174e7a-a2b8-47c4-ab95-ec3cfe32a048,downgrade,Starter,Business,2026-02-21T12:50:27.577457
a944d96e-821c-409a-8415-b2f3aa76fc3d,4b9ee91c-f6e7-4f5d-ac9b-851a8fdbbb96,downgrade,Starter,Business,2026-02-21T10:14:46.478015
e0c517d8-4cad-43ca-ac5b-92e0c532b2c1,e924263a-9d64-429e-955a-402c457904a5,downgrade,Starter,Business,2026-02-21T10:11:29.741508
3ba6b413-db9e-4ead-aa61-97a6280017c0,38995dda-c8f9-4d52-9e5c-ded97e8aedec,downgrade,Starter,Business,2026-02-21T05:53:54.648587
e8ebca8b-9796-4e12-8b87-92353d412db6,b73fd7ad-81de-43d1-95a4-60819bd70911,downgrade,Starter,Business,2026-02-21T03:21:10.887965
4aa34a1f-7ecb-4c19-bc23-b0e3b3940e9d,8c0ee26d-20d5-4ffe-a15f-f506ed1c330b,downgrade,Starter,Business,2026-02-21T02:10:07.138103
b7f13782-5652-4db4-9bff-91af9bb8b79e,031efa22-ad09-4d74-8791-cb0bb0d484cb,downgrade,Starter,Business,2026-02-21T01:19:39.412943
fe8978d4-cc85-480a-aa2c-74c7f4f92307,e07cac70-978f-4e20-ab9f-0ed49f816284,downgrade,Starter,Business,2026-02-21T00:39:01.74137
06ca882f-2ff4-4187-a214-7f50de604dbf,d65a0213-2722-4fbe-9dc9-293677a29187,downgrade,Starter,Business,2026-02-20T23:31:47.324882
a93f0519-cffc-4d4d-a3e2-d6229eecede8,669ddfa1-44c5-40fe-badb-a971d7eede38,downgrade,Starter,Business,2026-02-20T21:45:47.083906
aad47f9e-c82e-4681-b27f-896c7049f633,0b226e2c-e2d8-4671-9589-687f60cf7a10,downgrade,Starter,Business,2026-02-20T18:09:55.185577
fb3d17f2-a68b-4fd2-8e6e-9166d1c7dc8a,f6d0dcec-8ed9-448a-86dc-eb7478079fdf,downgrade,Starter,Business,2026-02-20T13:38:34.4527
e6ac3363-b51d-4328-a0c6-5eca5346166b,438a6251-9792-4d50-bbd8-4b2621e8929b,downgrade,Starter,Business,2026-02-20T12:56:16.896295
df030295-c78a-4f61-903f-bdfd8c895a5a,a6f29fba-cb24-493f-8460-3dff6d377780,downgrade,Starter,Business,2026-02-20T09:38:33.758905
eafe9a03-1f80-4ecf-afb2-0f78b7a40a35,a5133b08-0d3d-4726-aa1c-22ec0f64a96e,downgrade,Starter,Business,2026-02-20T09:13:30.313578
f415b1b6-67c0-492f-9a3a-2db457bde705,43f9d3e3-2f5b-41cf-804e-3e6fc02f7f55,downgrade,Starter,Business,2026-02-20T05:44:09.140561
59dcb381-6720-4576-893e-dc0f88a74b2b,6290a69d-adec-484a-b6fb-69d4325842b8,downgrade,Starter,Business,2026-02-20T02:41:43.745058
fda86358-3b08-48b5-98aa-873a409f4ca0,58c7f2c8-1d60-45e9-b93d-bee8f018611b,downgrade,Starter,Business,2026-02-19T22:04:13.399592
4a9f1934-4f18-4e59-9e4b-cd216c071dd5,321cb9fe-82d4-4a4d-8472-59285b799600,downgrade,Starter,Business,2026-02-19T21:59:41.36341
1ea0e1b8-be57-43d5-99eb-cc3217cd5bcc,78064d3f-bd70-40d8-8c2a-99577d30a2ff,downgrade,Starter,Business,2026-02-19T16:15:10.237716
ea0a4bcd-b3a4-4a8e-b1e9-512d00ffc74e,ba6e80fc-8962-4c69-a2f1-945f36390c45,downgrade,Starter,Business,2026-02-19T10:40:05.132416
9d19b1b4-30a9-478f-851f-a24a359f2321,f73555f8-853b-4ee6-9bbf-29a6d8367846,downgrade,Starter,Business,2026-02-18T15:32:58.443455
808434b6-c732-4d25-8e6b-bf633b8e98eb,44d67272-160c-4972-998f-e2a0f14d5d1a,downgrade,Starter,Business,2026-02-18T09:07:20.074751
c2aa9ef7-7307-4ed5-9b4b-6d3b637a019e,0de0342e-dfa9-417b-b50f-3c9cb7f758cf,downgrade,Starter,Business,2026-02-18T08:09:17.429395
0943b0ba-b588-41eb-b0e1-e65447eb2208,13687bdd-1fe7-416e-a489-e53bfe4b8f70,downgrade,Starter,Business,2026-02-18T07:35:51.727441
532ca145-b8d2-442c-b348-260775bb8b31,4a646e76-fbdf-4a73-8713-f7118ed8ff43,downgrade,Starter,Business,2026-02-18T06:16:06.510059
675a4901-1503-425c-9a99-a94bfc9b8186,e2495d72-ab91-4663-8892-edce476b7868,downgrade,Starter,Business,2026-02-18T05:56:39.627594
cc9a28ae-f5cb-445f-b7b2-93b801256502,3ec652b9-6d78-4375-bab2-5126d04cbe4c,downgrade,Starter,Business,2026-02-18T03:24:39.223364
3c498b40-0cf6-455c-a591-377362186854,43a0fe7b-9aef-4d8c-82be-64ccbc3bcbb2,downgrade,Starter,Business,2026-02-18T00:20:28.934779
ee5e1942-b3c2-481f-9248-e21b59689b20,5fff62d5-398c-444f-a8ed-a9733059f0b4,downgrade,Starter,Business,2026-02-17T23:06:50.48421
87671e91-df81-449c-8a54-c95df9f32dba,4d0a6dab-96e5-4e0a-9019-3141a9ee9eaf,downgrade,Starter,Business,2026-02-17T20:52:22.353967
f2b437b5-7e31-4da9-ad3e-00db0b21545c,bf714037-44ee-4105-8210-c7018cc88741,downgrade,Starter,Business,2026-02-17T17:17:56.269231
34e81b7a-4914-4139-ad2a-dc6dc59bc007,3425d6c2-6796-46df-ab79-de61b570e1bc,downgrade,Starter,Business,2026-02-17T10:08:23.046335
c652462a-3994-45c2-b8ed-367d03c93ae1,a9bcb92b-1b63-4275-a830-c67c2a2e0107,downgrade,Starter,Business,2026-02-17T09:06:02.058076
5d46fc63-9ed6-453c-8e83-3e0469d8f8f3,e34216d9-01b5-4993-af8f-7e086e13027e,downgrade,Starter,Business,2026-02-17T05:25:11.378793
6e429e46-bb5f-4bce-8676-441fa52d730c,9439c624-aebd-42e7-9260-c9652c07018d,downgrade,Starter,Business,2026-02-17T01:33:32.207306
32d3363b-3362-4ba3-96e7-e14e1678ca92,12a683c9-34e1-4d33-a01d-d72316901d25,downgrade,Starter,Business,2026-02-17T01:16:46.507842
d11e9ed2-b592-48cf-84ac-961eee575e86,b5fcd200-6e4c-4254-9354-981b055030d4,downgrade,Starter,Business,2026-02-17T00:30:23.821418
22171d92-47c8-496f-abca-aa071fade5a2,7ab2a724-248f-4c43-80c5-62c6e618f176,downgrade,Starter,Business,2026-02-16T21:16:01.392583
ca8ab38d-4acb-4e90-bd81-6f1138bc2d22,be12114b-f655-40b5-b869-69587e7a5eac,downgrade,Starter,Business,2026-02-16T17:47:06.023102
faf7f38b-acc2-4f23-a730-61a1d64e864a,f8cfa0c9-5fa9-48d8-8591-8e6701ff19c3,downgrade,Starter,Business,2026-02-16T17:00:51.029282
ab0cf62a-890b-4fac-8702-039be4ed5263,b378143b-bce7-475e-9629-74df4ffab73b,downgrade,Starter,Business,2026-02-16T16:14:51.739018
04f05f30-b5f1-4e91-8ed9-d55e78df894d,dfd09bd4-4eda-4dd1-86f0-4a179df31b5b,downgrade,Starter,Business,2026-02-16T09:12:10.842718
12523e10-9700-4f7e-9b80-9fb8bcdc2625,21f070bd-9308-4ab8-a6ba-0b02c9f3bf96,downgrade,Starter,Business,2026-02-16T06:48:47.520152
2ecb931d-9e7b-4597-a959-534d48d41514,37a56fee-7313-4617-b0e8-fbadfa348328,downgrade,Starter,Business,2026-02-15T23:04:55.692751
7bf6cbff-af2c-44f3-88bd-47d8be5b2edd,ec4d55de-0e65-46ee-983f-fc6eb19f422c,downgrade,Starter,Business,2026-02-15T14:27:31.843293
9309b1c8-382d-4b97-beb7-669c6172eb0c,af095b5e-4bd2-4188-bfb6-7d37ebf404fa,downgrade,Starter,Business,2026-02-15T11:31:43.82657
e4979554-539c-40f8-afcd-88d110d41d6f,d28a4b68-c774-465d-bfa3-89c50357b20d,downgrade,Starter,Business,2026-02-15T09:55:00.253189
68ce3fcb-f80a-46ce-869a-2a615e0fdcd3,3a20b961-aff3-4282-830d-0b00d9ac6e00,downgrade,Starter,Business,2026-02-14T14:28:38.49599
8d64bd3d-602d-486b-a422-28bc452edee7,382d3c59-390a-4fbd-8acf-6383a30edb0c,downgrade,Starter,Business,2026-02-14T06:40:53.05979
37ddaff7-36cf-4c29-bf9d-768fbb4c14a6,64e7721a-afcb-4394-a30d-cd1a19039aa7,downgrade,Starter,Business,2026-02-14T05:02:18.245551
061f4297-e49a-4c89-be46-ef5ba311ffbb,876b9f21-b4a9-4d73-8158-f6f782327d11,downgrade,Starter,Business,2026-02-14T04:56:55.14585
0815a126-300f-467e-982e-1130512adb70,0fb4b541-ba9d-4d45-8fba-23ae7a6856d0,downgrade,Starter,Business,2026-02-14T00:49:47.303518
eb111713-da44-4424-97d7-085dd183d7e1,e0e43e7a-d9f9-40e7-b364-c0df38a6671a,downgrade,Starter,Business,2026-02-14T00:42:45.338187
47a1d534-5aac-4456-a47e-1bcf6ce4c6d9,b58e0954-94e8-45c6-811c-c9e488193dbd,downgrade,Starter,Business,2026-02-13T18:44:05.061535
c7c22fc3-f42f-4c95-87ab-d0d02e360a3d,5e1456a9-37e4-4867-a6fa-473b596d61ff,downgrade,Starter,Business,2026-02-13T14:03:15.284031
9a57006d-6ab8-40cd-a3c9-ac88db4786ed,c9152ec9-1961-478d-aebf-9560f6e60cfc,downgrade,Starter,Business,2026-02-13T13:24:17.53099
3217a9cb-6578-4100-93b9-21cdc3b38632,dc74215a-79b2-4ba2-8ecb-1f949051a7f0,downgrade,Starter,Business,2026-02-13T03:54:09.408565
23fc318b-676f-4da9-8218-c39c5d9aac66,61f445f0-183f-4f33-8b52-add927504465,downgrade,Starter,Business,2026-02-13T03:38:16.105616
83a94c3d-7b4e-4b0b-88f4-76ed3f6052fd,af677086-0881-46cb-82f8-1e588dc8ec71,downgrade,Starter,Business,2026-02-12T21:37:28.293174
2e0af751-be51-4466-a0f7-40a4668f9527,986863b8-18d0-411d-af33-8b8126138f0a,downgrade,Starter,Business,2026-02-12T12:30:23.713438
e40ae68a-405f-42b1-a965-179a83a24444,98442ad0-14ac-49be-8117-3c3b7a7a4a14,downgrade,Starter,Business,2026-02-12T04:50:45.895002
ed6d0847-acec-4c05-b3e2-39fba6952e40,dbf9e7c4-ac76-444a-a592-d2a5fec4467e,downgrade,Starter,Business,2026-02-12T03:26:53.065599
d2dc8c3d-ae01-49ac-b459-ec45a6f5eb6b,7cd9695e-78bc-497f-a1e8-1ec983149178,downgrade,Starter,Business,2026-02-12T00:49:45.330492
3f93a266-d257-4df6-9478-7316f9ce7037,06c76568-e19d-4f11-8a79-feb1e3a7bed1,downgrade,Starter,Business,2026-02-12T00:22:36.145937
