id,customer_id,is_churned,industry_encoded,country_encoded,company_size_log,tenure_days,plan_name_encoded,monthly_price,days_to_renewal,days_since_start,subscription_length_days,total_events,n_upgrades,n_downgrades,n_cancellations,upgrade_ratio,downgrade_ratio,has_downgraded,ticket_count,high_priority,urgent_priority,open_tickets,closed_tickets,tech_issues,billing_issues,avg_resolution_hours,max_resolution_hours,high_priority_ratio,tech_issue_ratio,billing_issue_ratio,has_open_tickets,avg_login_count,total_login_count,max_login_count,avg_session_duration,total_session_duration,max_session_duration,avg_feature_usage,max_feature_usage,min_feature_usage,avg_engagement,max_engagement,min_engagement,avg_active_days,total_active_days,max_active_days,metric_count,days_since_last_active,login_trend,engagement_trend,feature_trend,session_trend
46c782e3-8b23-41dd-a7d6-403e410c201c,46c782e3-8b23-41dd-a7d6-403e410c201c,0,2,31,6.1675164908883415,0,2,314.0,137,250,388,1,0,1,0,0.0,0.5,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,13.0,13,13,88.8254655084145,88.8254655084145,88.8254655084145,70.6527882659941,70.6527882659941,70.6527882659941,27.7155598380473,27.7155598380473,27.7155598380473,19.0,19,19,1,0,0,0,0,0
fe850883-ba1e-4585-8299-5f5e3d4ea42a,fe850883-ba1e-4585-8299-5f5e3d4ea42a,1,1,214,5.537334267018537,0,1,486.0,175,58,234,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97.0,97,97,95.711960961448,95.711960961448,95.711960961448,57.5831258617306,57.5831258617306,57.5831258617306,93.7958716977404,93.7958716977404,93.7958716977404,8.0,8,8,1,0,0,0,0,0
cb43411f-4572-4801-bda7-6d95423e7213,cb43411f-4572-4801-bda7-6d95423e7213,0,2,24,5.407171771460119,0,2,96.0,58,118,177,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,79.0,79,79,78.7409379799118,78.7409379799118,78.7409379799118,96.8393325749604,96.8393325749604,96.8393325749604,10.3665508799501,10.3665508799501,10.3665508799501,16.0,16,16,1,0,0,0,0,0
a2a56df5-fe0f-4a51-b461-7442d7ed393f,a2a56df5-fe0f-4a51-b461-7442d7ed393f,0,1,193,5.43372200355424,0,1,452.0,60,59,120,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69.0,69,69,53.2060899527639,53.2060899527639,53.2060899527639,69.6348486617514,69.6348486617514,69.6348486617514,88.51166121155,88.51166121155,88.51166121155,13.0,13,13,1,0,0,0,0,0
7914d1b2-8b89-4d3d-9874-fa8885e09138,7914d1b2-8b89-4d3d-9874-fa8885e09138,0,0,21,4.532599493153256,0,0,294.0,19,358,378,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,47,47,63.345222301639,63.345222301639,63.345222301639,25.5614847017114,25.5614847017114,25.5614847017114,28.9415681027693,28.9415681027693,28.9415681027693,18.0,18,18,1,0,0,0,0,0
8dcb190c-b263-4529-9b5f-86a1c8641fd2,8dcb190c-b263-4529-9b5f-86a1c8641fd2,0,2,178,5.62040086571715,0,3,232.0,166,44,211,1,1,0,0,0.5,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,65.0,65,65,40.6670404679254,40.6670404679254,40.6670404679254,80.6111064724687,80.6111064724687,80.6111064724687,60.933122002025,60.933122002025,60.933122002025,28.0,28,28,1,0,0,0,0,0
c0c7581e-85ca-48fa-8818-3d07389f1679,c0c7581e-85ca-48fa-8818-3d07389f1679,1,3,81,5.420534999272286,0,2,80.0,101,343,445,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,54,54,41.1432598141706,41.1432598141706,41.1432598141706,34.1390804430859,34.1390804430859,34.1390804430859,9.02200150596635,9.02200150596635,9.02200150596635,14.0,14,14,1,0,0,0,0,0
b08c8b4b-3965-4007-8a49-90046b01b02e,b08c8b4b-3965-4007-8a49-90046b01b02e,1,3,60,6.093569770045136,0,0,61.0,33,48,82,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,8,8,11.7428518028234,11.7428518028234,11.7428518028234,49.0526564336915,49.0526564336915,49.0526564336915,69.2596865331444,69.2596865331444,69.2596865331444,29.0,29,29,1,0,0,0,0,0
d9fe60db-506d-40c7-851d-eae05eba24bf,d9fe60db-506d-40c7-851d-eae05eba24bf,0,0,186,3.6375861597263857,0,1,110.0,95,362,458,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,22,22,45.8889859797782,45.8889859797782,45.8889859797782,93.5568171483101,93.5568171483101,93.5568171483101,55.7598638222997,55.7598638222997,55.7598638222997,11.0,11,11,1,0,0,0,0,0
7b939442-462d-41bf-9f1f-67a6af52428c,7b939442-462d-41bf-9f1f-67a6af52428c,1,3,27,5.2832037287379885,0,2,163.0,14,345,360,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,76.0,76,76,16.31258241236,16.31258241236,16.31258241236,32.6848230432848,32.6848230432848,32.6848230432848,99.0388331935374,99.0388331935374,99.0388331935374,16.0,16,16,1,0,0,0,0,0
e41d70aa-471d-4673-b5e2-403a0d4cc436,e41d70aa-471d-4673-b5e2-403a0d4cc436,0,0,31,6.163314804034641,0,2,217.0,143,149,293,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,1,38.9947975094336,38.9947975094336,38.9947975094336,88.8421808658623,88.8421808658623,88.8421808658623,34.2957491420945,34.2957491420945,34.2957491420945,9.0,9,9,1,0,0,0,0,0
41944546-af52-425a-8bd5-1b3d5bce8cff,41944546-af52-425a-8bd5-1b3d5bce8cff,1,1,32,4.51085950651685,0,1,198.0,176,253,430,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,38,38,16.0684147051007,16.0684147051007,16.0684147051007,53.3428582611029,53.3428582611029,53.3428582611029,77.6765117345996,77.6765117345996,77.6765117345996,21.0,21,21,1,0,0,0,0,0
56d74036-effe-4b0d-9562-69f0fba7ad6a,56d74036-effe-4b0d-9562-69f0fba7ad6a,0,4,232,6.09807428216624,0,3,539.0,153,171,325,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,44.0,44,44,48.4274049805161,48.4274049805161,48.4274049805161,50.9234860329654,50.9234860329654,50.9234860329654,40.9118299967382,40.9118299967382,40.9118299967382,28.0,28,28,1,0,0,0,0,0
828d52ea-610a-4d10-b801-ba05ed0f49a8,828d52ea-610a-4d10-b801-ba05ed0f49a8,1,4,118,3.8501476017100584,0,2,158.0,124,1,126,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,81,81,14.1549268506165,14.1549268506165,14.1549268506165,33.9442880398907,33.9442880398907,33.9442880398907,6.2759155020216,6.2759155020216,6.2759155020216,5.0,5,5,1,0,0,0,0,0
2d0af2ad-fe60-4e5c-a830-1cd77d8b008e,2d0af2ad-fe60-4e5c-a830-1cd77d8b008e,0,2,209,6.09807428216624,0,1,236.0,79,1,81,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,5,5,16.3509180163946,16.3509180163946,16.3509180163946,69.651203056507,69.651203056507,69.651203056507,80.1436481890367,80.1436481890367,80.1436481890367,17.0,17,17,1,0,0,0,0,0
bcdf7040-0fc9-4d43-9918-b93cb1759a03,bcdf7040-0fc9-4d43-9918-b93cb1759a03,1,0,80,4.927253685157205,0,2,415.0,145,146,292,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,24,24,97.0892890704466,97.0892890704466,97.0892890704466,19.9419587241651,19.9419587241651,19.9419587241651,95.4154995232254,95.4154995232254,95.4154995232254,8.0,8,8,1,0,0,0,0,0
403202e3-44ab-4ab0-98ac-99372e71c269,403202e3-44ab-4ab0-98ac-99372e71c269,1,0,5,5.501258210544727,0,2,144.0,105,312,418,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,28,28,110.07711868456,110.07711868456,110.07711868456,19.0893288335356,19.0893288335356,19.0893288335356,8.37385151359036,8.37385151359036,8.37385151359036,28.0,28,28,1,0,0,0,0,0
4075dc87-1fee-41e2-a7c3-b561d5351c89,4075dc87-1fee-41e2-a7c3-b561d5351c89,0,4,214,5.236441962829949,0,3,479.0,73,21,95,1,0,1,0,0.0,0.5,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0,74.0,74,74,39.5508531878748,39.5508531878748,39.5508531878748,64.5692068416571,64.5692068416571,64.5692068416571,71.5969101995748,71.5969101995748,71.5969101995748,13.0,13,13,1,0,0,0,0,0
a694ac51-2c00-44fa-a3a6-5c13e81d5cde,a694ac51-2c00-44fa-a3a6-5c13e81d5cde,0,3,198,5.0689042022202315,0,2,179.0,15,288,304,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,89.0,89,89,90.6511246064084,90.6511246064084,90.6511246064084,41.542189534045,41.542189534045,41.542189534045,67.6552842266825,67.6552842266825,67.6552842266825,20.0,20,20,1,0,0,0,0,0
8b91497d-55aa-44f1-b1c5-23d767a29bfd,8b91497d-55aa-44f1-b1c5-23d767a29bfd,0,2,104,5.616771097666572,0,2,260.0,20,56,77,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,36.0,36,36,114.24469852193,114.24469852193,114.24469852193,97.2899907964096,97.2899907964096,97.2899907964096,58.874967380058,58.874967380058,58.874967380058,14.0,14,14,1,0,0,0,0,0
e59a94d8-190f-41ee-a852-f0d7ed0ec700,e59a94d8-190f-41ee-a852-f0d7ed0ec700,0,4,26,6.152732694704104,0,3,342.0,5,91,97,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1.0,1,1,75.9094185140301,75.9094185140301,75.9094185140301,38.5221995867458,38.5221995867458,38.5221995867458,67.1334604159886,67.1334604159886,67.1334604159886,10.0,10,10,1,0,0,0,0,0
3feade21-201a-4d44-9f82-6c898c02d9c1,3feade21-201a-4d44-9f82-6c898c02d9c1,0,2,145,5.594711379601839,0,2,314.0,51,32,84,1,0,0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0,66.0,66,66,51.1805383505558,51.1805383505558,51.1805383505558,88.5751989963417,88.5751989963417,88.5751989963417,52.1475652531924,52.1475652531924,52.1475652531924,14.0,14,14,1,0,0,0,0,0
91c9b8cf-f2e9-4f6d-9212-d24bed375a91,91c9b8cf-f2e9-4f6d-9212-d24bed375a91,0,0,19,5.945420608606575,0,1,351.0,156,18,175,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,20,20,75.9436266233242,75.9436266233242,75.9436266233242,98.77376321038,98.77376321038,98.77376321038,59.1872793850354,59.1872793850354,59.1872793850354,10.0,10,10,1,0,0,0,0,0
85b0ddb8-e64a-40f3-a22b-1f889a809c47,85b0ddb8-e64a-40f3-a22b-1f889a809c47,0,2,5,5.318119993844216,0,2,254.0,71,63,135,1,1,0,0,0.5,0.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1,29.0,29,29,71.8941882216427,71.8941882216427,71.8941882216427,77.5937904570666,77.5937904570666,77.5937904570666,94.6516826373604,94.6516826373604,94.6516826373604,11.0,11,11,1,0,0,0,0,0
7f29892b-4480-43c8-b586-de5e01508dea,7f29892b-4480-43c8-b586-de5e01508dea,1,2,177,6.180016653652572,0,3,192.0,8,208,217,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,20,20,107.328920358483,107.328920358483,107.328920358483,25.4849455118987,25.4849455118987,25.4849455118987,31.938842419725,31.938842419725,31.938842419725,26.0,26,26,1,0,0,0,0,0
6c12e609-5a41-4371-9a84-37107555dbe5,6c12e609-5a41-4371-9a84-37107555dbe5,0,0,153,3.044522437723423,0,0,308.0,1,67,69,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,32.0,32,32,109.926654474089,109.926654474089,109.926654474089,17.2000866107947,17.2000866107947,17.2000866107947,83.4126433043333,83.4126433043333,83.4126433043333,22.0,22,22,1,0,0,0,0,0
a8f2abfd-f12b-4acf-b5eb-eaec04242f1a,a8f2abfd-f12b-4acf-b5eb-eaec04242f1a,0,4,172,6.175867270105761,0,1,118.0,39,301,341,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,73.0,73,73,41.0998001213468,41.0998001213468,41.0998001213468,12.8379914992133,12.8379914992133,12.8379914992133,97.5359103453781,97.5359103453781,97.5359103453781,18.0,18,18,1,0,0,0,0,0
013d8fbe-e19b-46f5-8694-6daa40c615aa,013d8fbe-e19b-46f5-8694-6daa40c615aa,0,2,158,4.276666119016055,0,3,69.0,39,41,81,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.0,16,16,29.7636191147703,29.7636191147703,29.7636191147703,50.5057613709118,50.5057613709118,50.5057613709118,30.2045290973513,30.2045290973513,30.2045290973513,14.0,14,14,1,0,0,0,0,0
70ea1df2-9a0c-4438-86dc-51e0e90d1adf,70ea1df2-9a0c-4438-86dc-51e0e90d1adf,0,3,109,6.198478716492308,0,0,379.0,60,35,96,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,64,64,74.0796911509372,74.0796911509372,74.0796911509372,88.9958340484403,88.9958340484403,88.9958340484403,1.86842830482969,1.86842830482969,1.86842830482969,17.0,17,17,1,0,0,0,0,0
b5f6381f-7516-4c73-a0df-e9c039bd91fe,b5f6381f-7516-4c73-a0df-e9c039bd91fe,0,3,195,4.574710978503383,0,1,134.0,60,248,309,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,4.0,4,4,100.511097846747,100.511097846747,100.511097846747,86.3310751674269,86.3310751674269,86.3310751674269,29.9226584575992,29.9226584575992,29.9226584575992,19.0,19,19,1,0,0,0,0,0
1b7aa70a-3a29-4910-ba0e-4421e24870eb,1b7aa70a-3a29-4910-ba0e-4421e24870eb,0,4,61,5.777652323222656,0,3,183.0,83,204,288,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,31,31,19.4181037389373,19.4181037389373,19.4181037389373,10.4738946809285,10.4738946809285,10.4738946809285,64.1357604057748,64.1357604057748,64.1357604057748,10.0,10,10,1,0,0,0,0,0
d218b29f-946b-49e6-97a1-d288e4a378a7,d218b29f-946b-49e6-97a1-d288e4a378a7,1,1,201,4.997212273764115,0,2,337.0,117,181,299,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,22.0,22,22,90.7498094099692,90.7498094099692,90.7498094099692,34.2703255490041,34.2703255490041,34.2703255490041,66.7416075227903,66.7416075227903,66.7416075227903,5.0,5,5,1,0,0,0,0,0
32fd05dc-a217-47bb-aff7-e3194b0ba2bf,32fd05dc-a217-47bb-aff7-e3194b0ba2bf,0,2,232,6.206575926724928,0,0,115.0,104,306,411,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,15.0,15,15,69.569689852823,69.569689852823,69.569689852823,33.0899951362391,33.0899951362391,33.0899951362391,56.984610323951,56.984610323951,56.984610323951,13.0,13,13,1,0,0,0,0,0
bfe52eb3-5a22-427d-8a86-628bef6ca1f8,bfe52eb3-5a22-427d-8a86-628bef6ca1f8,0,0,24,4.61512051684126,0,3,209.0,60,53,114,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,53,53,2.67145562425584,2.67145562425584,2.67145562425584,69.9206915013316,69.9206915013316,69.9206915013316,36.3990415649865,36.3990415649865,36.3990415649865,18.0,18,18,1,0,0,0,0,0
fe9a7631-f531-462d-a77e-9d67bb36728a,fe9a7631-f531-462d-a77e-9d67bb36728a,0,1,110,4.454347296253507,0,3,351.0,34,330,365,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,71.0,71,71,84.0044072957266,84.0044072957266,84.0044072957266,87.3249415909885,87.3249415909885,87.3249415909885,49.0562185715625,49.0562185715625,49.0562185715625,21.0,21,21,1,0,0,0,0,0
560a8e4c-6883-4c91-a295-bb4947621b50,560a8e4c-6883-4c91-a295-bb4947621b50,0,1,13,5.676753802268282,0,2,478.0,102,321,424,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,20.0,20,20,68.3420627545298,68.3420627545298,68.3420627545298,89.544321463951,89.544321463951,89.544321463951,42.5279056612564,42.5279056612564,42.5279056612564,23.0,23,23,1,0,0,0,0,0
92a12c30-cc69-4529-af54-7061dc7b3d38,92a12c30-cc69-4529-af54-7061dc7b3d38,0,2,161,5.976350909297934,0,2,259.0,167,328,496,1,1,0,0,0.5,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,9.0,9,9,51.3203076031021,51.3203076031021,51.3203076031021,19.7455153357222,19.7455153357222,19.7455153357222,1.89996880118888,1.89996880118888,1.89996880118888,2.0,2,2,1,0,0,0,0,0
9faa7807-1b33-404d-a6c4-3bd87a4e3e53,9faa7807-1b33-404d-a6c4-3bd87a4e3e53,0,4,168,5.484796933490655,0,0,456.0,175,346,522,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,87.0,87,87,78.7004654735019,78.7004654735019,78.7004654735019,88.1916496784658,88.1916496784658,88.1916496784658,29.616281472085,29.616281472085,29.616281472085,12.0,12,12,1,0,0,0,0,0
4fa072e7-2e15-436c-827b-127ead0bf62d,4fa072e7-2e15-436c-827b-127ead0bf62d,0,0,177,5.455321115357702,0,2,399.0,134,56,191,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,61,61,51.8678303334622,51.8678303334622,51.8678303334622,75.9408099590101,75.9408099590101,75.9408099590101,50.2805774172729,50.2805774172729,50.2805774172729,3.0,3,3,1,0,0,0,0,0
d10f8938-cff8-40ae-b052-6ca7d2a91d19,d10f8938-cff8-40ae-b052-6ca7d2a91d19,0,2,32,5.755742213586912,0,3,376.0,162,275,438,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,14.0,14,14,27.9808703729258,27.9808703729258,27.9808703729258,63.988510085626,63.988510085626,63.988510085626,65.0623286958533,65.0623286958533,65.0623286958533,10.0,10,10,1,0,0,0,0,0
c6cf1999-2291-40c1-8d16-77b92c9a462a,c6cf1999-2291-40c1-8d16-77b92c9a462a,0,1,229,3.5553480614894135,0,1,162.0,171,226,398,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,47.0,47,47,106.412977053452,106.412977053452,106.412977053452,0.387397714089976,0.387397714089976,0.387397714089976,90.1909666004285,90.1909666004285,90.1909666004285,21.0,21,21,1,0,0,0,0,0
e5805323-df54-43de-8fbe-7ab333887927,e5805323-df54-43de-8fbe-7ab333887927,0,4,123,4.859812404361672,0,1,486.0,16,294,311,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,30.0,30,30,44.9272356966865,44.9272356966865,44.9272356966865,85.4817822450616,85.4817822450616,85.4817822450616,16.4573451426079,16.4573451426079,16.4573451426079,18.0,18,18,1,0,0,0,0,0
a7e6902e-5d6c-4e52-9fbb-c510268605cc,a7e6902e-5d6c-4e52-9fbb-c510268605cc,0,1,138,4.919980925828125,0,0,411.0,118,236,355,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,50.0,50,50,43.2571913102897,43.2571913102897,43.2571913102897,47.6768783697806,47.6768783697806,47.6768783697806,79.5300020231371,79.5300020231371,79.5300020231371,12.0,12,12,1,0,0,0,0,0
f103934f-4db1-45f0-937f-93b1ebf588c2,f103934f-4db1-45f0-937f-93b1ebf588c2,0,0,158,4.532599493153256,0,0,412.0,34,200,235,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72.0,72,72,30.1798635703473,30.1798635703473,30.1798635703473,91.000038114454,91.000038114454,91.000038114454,11.0283977236285,11.0283977236285,11.0283977236285,26.0,26,26,1,0,0,0,0,0
3923c4ad-11fe-4664-b1cb-f7a39d5bd59e,3923c4ad-11fe-4664-b1cb-f7a39d5bd59e,0,1,137,5.375278407684165,0,1,324.0,16,292,309,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,31,31,60.9787629750063,60.9787629750063,60.9787629750063,91.4048854670131,91.4048854670131,91.4048854670131,59.3850747547137,59.3850747547137,59.3850747547137,6.0,6,6,1,0,0,0,0,0
ecec6fff-9caa-465d-b74f-26a02c13ca9b,ecec6fff-9caa-465d-b74f-26a02c13ca9b,1,0,39,5.638354669333745,0,3,481.0,60,83,144,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.0,42,42,72.8553870858159,72.8553870858159,72.8553870858159,9.31705361289752,9.31705361289752,9.31705361289752,34.3368968969588,34.3368968969588,34.3368968969588,19.0,19,19,1,0,0,0,0,0
d22cd1b6-948b-43fc-8bc4-ad259898aa26,d22cd1b6-948b-43fc-8bc4-ad259898aa26,1,4,110,5.030437921392435,0,1,476.0,160,145,306,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78.0,78,78,98.7455829620128,98.7455829620128,98.7455829620128,87.2823892573705,87.2823892573705,87.2823892573705,45.045361754448,45.045361754448,45.045361754448,20.0,20,20,1,0,0,0,0,0
61f445f0-183f-4f33-8b52-add927504465,61f445f0-183f-4f33-8b52-add927504465,0,2,73,6.139884552226255,0,3,520.0,53,93,147,1,0,1,0,0.0,0.5,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0,59.0,59,59,119.854958116714,119.854958116714,119.854958116714,75.5508503751245,75.5508503751245,75.5508503751245,80.8670196247637,80.8670196247637,80.8670196247637,18.0,18,18,1,0,0,0,0,0
e50ef6dd-39be-4ec2-95fc-028c2e13a064,e50ef6dd-39be-4ec2-95fc-028c2e13a064,0,1,225,6.115892125483034,0,1,193.0,102,73,176,1,1,0,0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,49,49,86.6674878639377,86.6674878639377,86.6674878639377,74.3807346361078,74.3807346361078,74.3807346361078,88.3722665404544,88.3722665404544,88.3722665404544,17.0,17,17,1,0,0,0,0,0
a0e8304a-8008-431b-9d5d-26c878ed1c3f,a0e8304a-8008-431b-9d5d-26c878ed1c3f,1,1,25,5.932245187448011,0,3,127.0,55,141,197,1,0,1,0,0.0,0.5,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,22.0,22,22,115.997365928877,115.997365928877,115.997365928877,42.6848510818116,42.6848510818116,42.6848510818116,57.5640126049506,57.5640126049506,57.5640126049506,27.0,27,27,1,0,0,0,0,0
da9a21b3-9fe2-4272-a294-909e5b4b0bcd,da9a21b3-9fe2-4272-a294-909e5b4b0bcd,0,1,212,4.6913478822291435,0,2,149.0,94,22,117,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1,95.0,95,95,99.7272630918518,99.7272630918518,99.7272630918518,59.2339675102476,59.2339675102476,59.2339675102476,53.2140901100815,53.2140901100815,53.2140901100815,28.0,28,28,1,0,0,0,0,0
79e3490c-176e-43ed-baad-d123d102252c,79e3490c-176e-43ed-baad-d123d102252c,0,3,147,3.713572066704308,0,1,177.0,158,323,482,1,0,1,0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,40,40,7.86631752282353,7.86631752282353,7.86631752282353,65.7149617719006,65.7149617719006,65.7149617719006,46.6314180244816,46.6314180244816,46.6314180244816,10.0,10,10,1,0,0,0,0,0
28602e1e-6cb9-4e64-89ee-501d36f1995d,28602e1e-6cb9-4e64-89ee-501d36f1995d,1,0,95,5.198497031265826,0,1,439.0,144,32,177,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,40,40,82.4842098765012,82.4842098765012,82.4842098765012,6.11545872281087,6.11545872281087,6.11545872281087,94.3430133333142,94.3430133333142,94.3430133333142,29.0,29,29,1,0,0,0,0,0
29d16780-12f1-42dd-82ce-7372b2bef626,29d16780-12f1-42dd-82ce-7372b2bef626,0,0,149,5.247024072160486,0,3,526.0,29,148,178,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0,62.0,62,62,110.510997586698,110.510997586698,110.510997586698,95.6122070475531,95.6122070475531,95.6122070475531,78.5667566734768,78.5667566734768,78.5667566734768,11.0,11,11,1,0,0,0,0,0
